revenue	emission	employee_count	sector	country
1453.0933507242007	29454584.343673322	374	energy	CountryB
2475.3168342204026	21487597.356925175	693	energy	CountryA
273.70755304295426	36171528.71984505	106	energy	CountryC
4677.6661999463595	69312863.81857276	2057	energy	CountryA
5196.361121408685	17345435.71607092	3328	energy	CountryB
3552.046572233735	51237783.848440826	2507	energy	CountryB
2345.5275144869474	17571045.955485262	737	energy	CountryA
1952.7556778673347	33405472.31913527	388	energy	CountryA
4213.553631132557	43446955.391749725	1586	energy	CountryB
8377.111455594417	67388249.77602538	1794	energy	CountryC
7984.050496440443	70572220.65972367	2014	energy	CountryB
1981.5351441653825	18591498.309555545	590	energy	CountryA
2799.7843126367425	28342588.92060955	2284	energy	CountryB
3302.282509505621	49226557.544937626	1727	energy	CountryC
8155.8727338587	38136737.251551114	5906	energy	CountryA
3496.0663165101482	58190458.77217612	4529	energy	CountryA
2487.6187646443695	35639050.284224786	747	energy	CountryC
4439.975799728916	39957512.87610529	34	energy	CountryA
6010.451915361151	87590634.15833995	2500	energy	CountryA
6233.654558853336	65570560.24964707	4166	energy	CountryC
8146.5548984082025	38589727.92530322	2005	energy	CountryC
5710.816554176221	47340097.29469739	3335	energy	CountryB
1434.3070720858937	29820702.076802086	446	energy	CountryB
5193.051637468814	73920926.43622139	837	energy	CountryC
1215.2839503966543	22747406.058618613	780	energy	CountryB
3891.441141250776	51764708.607139826	1052	energy	CountryB
7961.8494433428095	71237198.26206869	4442	energy	CountryC
5211.691714001585	36976815.24931027	318	energy	CountryB
2156.2139163512047	41916801.91704415	596	energy	CountryA
2138.2649685327674	42818968.769582674	220	energy	CountryB
4178.812047832163	35267771.824978694	849	energy	CountryC
4336.909697742149	84617499.3759956	1	energy	CountryA
5488.129673665466	69694923.54151517	3363	energy	CountryB
6364.625874613535	98879636.12678558	3005	energy	CountryB
5030.616084241452	35677050.8022618	1415	energy	CountryC
1903.0939273231531	14212857.126993725	1205	energy	CountryB
356.14910519619343	28955307.471029337	160	energy	CountryB
6767.382088226054	96706327.3704205	2839	energy	CountryC
4823.696307032755	32238798.773662288	310	energy	CountryC
2798.332141633058	20926147.177479703	788	energy	CountryB
13100.992798207693	52773342.78339593	3188	energy	CountryA
4749.636656914071	25944931.50774327	1641	energy	CountryB
638.4949534195675	40532222.933312304	87	energy	CountryB
2817.8003470358776	40952672.2692692	2178	energy	CountryB
1351.5633123219698	41686548.16784162	809	energy	CountryA
5509.4015122707315	53101560.04040292	1881	energy	CountryA
6996.660418222043	59298079.81651433	1645	energy	CountryB
3882.587624617445	40563053.150319174	1434	energy	CountryB
3094.4551163651518	55191980.37927248	2274	energy	CountryA
4183.573710995561	45184338.719176196	1575	energy	CountryB
2280.394896417512	31194550.8272054	1184	energy	CountryB
2676.6636349435535	42710098.15254526	647	energy	CountryB
5766.783782107825	49165763.123664215	2648	energy	CountryB
1987.2322630208766	34598087.46512803	1595	energy	CountryB
954.5009380430317	29024931.19826841	96	energy	CountryB
6266.234971728843	22539198.77886194	1956	energy	CountryB
1482.984905636079	38495112.33019332	237	energy	CountryC
4210.56952394433	56597840.0113028	1501	energy	CountryB
1089.2955733132546	41414971.62199798	138	energy	CountryB
3049.7593230250964	37786757.32789957	471	energy	CountryB
1140.7699854159596	18565211.77808687	584	energy	CountryB
2899.563683359206	46843922.46405174	1396	energy	CountryB
1179.457701751527	17557978.172220275	339	energy	CountryA
599.9630408558571	24131271.725143075	6	energy	CountryB
3060.8555174240205	35293364.14302617	1887	energy	CountryB
3248.4276693436577	52879876.56144273	1547	energy	CountryB
2498.984437587268	42442243.049672484	1759	energy	CountryB
3629.324004444645	36738760.438471295	205	energy	CountryB
2045.5135324199973	51455350.646376684	381	energy	CountryC
5481.687279230886	55036546.49730022	1271	energy	CountryA
3688.505667957423	64353364.79101202	1875	energy	CountryA
10039.184363001314	72913255.5513272	4802	energy	CountryA
5146.918448536121	69029979.19208568	2381	energy	CountryC
2076.3063566778305	43439551.94123303	679	energy	CountryB
5177.223155271546	76837947.69240186	1275	energy	CountryB
7584.683035881519	118586302.85181063	5789	energy	CountryB
3237.2775888199135	41206890.27605119	1900	energy	CountryB
5073.999167373542	71449440.36089289	959	energy	CountryA
5789.074128324198	40848579.91082044	2681	energy	CountryC
90.45793911238889	20476874.950989947	5	energy	CountryC
3945.4109975044134	66460338.61102652	763	energy	CountryB
5974.243096418779	65694086.257226065	1964	energy	CountryC
1890.9502858625021	32094856.563683383	677	energy	CountryA
2497.4387206957426	36590602.842289336	714	energy	CountryB
439.8684305380216	24364443.960974637	66	energy	CountryA
2541.9036259588684	54758318.292382896	1676	energy	CountryB
1536.7594541210733	47156839.21335128	754	energy	CountryC
3986.227285985811	58715403.90058072	1180	energy	CountryB
1208.7256274483177	36153296.13707937	336	energy	CountryA
5485.604458368788	51621293.00927591	2328	energy	CountryA
2803.5085374490814	39781494.913993075	1271	energy	CountryB
2577.9010263101845	50297619.88936463	1405	energy	CountryB
4596.356655112535	33334353.656765275	1544	energy	CountryA
5860.684393978285	66349173.01845631	827	energy	CountryB
5098.947437101417	50889856.9305561	2153	energy	CountryC
4355.248638954692	36220318.43082539	473	energy	CountryB
5629.8088653856485	71804827.9287579	1800	energy	CountryA
549.7443721521045	32124656.52510156	243	energy	CountryB
1122.2560612689429	38759673.201138735	299	energy	CountryA
9578.880742118507	135525289.43711543	2322	energy	CountryC
1684.8574929757938	34801467.55488728	758	energy	CountryA
3501.3656255199903	47057414.54984168	741	energy	CountryB
5702.378768068653	90060388.3302412	1425	energy	CountryA
7216.533888867979	43009044.363655254	1128	energy	CountryB
1710.8811818537201	49235392.31949998	543	energy	CountryA
747.0331403564871	13288612.014898397	586	energy	CountryB
2862.6681803840884	41978882.36151558	1052	energy	CountryA
3761.917467714545	54663242.78020468	1677	energy	CountryB
8898.906482800365	86973184.2044941	1654	energy	CountryB
199.2996292666635	21745467.263947085	51	energy	CountryA
3543.9506069027575	40549491.88831264	1231	energy	CountryA
716.7211617657281	53027821.0295457	187	energy	CountryC
5987.019889899737	47606332.85168398	1532	energy	CountryB
2390.879424141617	37894069.914006785	668	energy	CountryA
3878.5730190483396	18413412.821167238	2644	energy	CountryB
781.8061890677802	31140576.316073593	489	energy	CountryB
7754.697443384355	98526024.35118802	794	energy	CountryC
5965.496048826522	74329294.28067479	4276	energy	CountryB
9857.713479463053	56843866.60261896	2875	energy	CountryC
2912.2860848354885	25164331.667720363	277	energy	CountryB
4292.202848118616	50446305.32624601	1018	energy	CountryA
4354.092058046643	30695627.07819169	568	energy	CountryB
6245.003931310434	76916599.82497048	1277	energy	CountryB
4814.486827931574	32029943.176921375	2104	energy	CountryA
524.8456374893672	45678216.96918386	47	energy	CountryB
5121.151276898703	58167574.57501583	2123	energy	CountryB
760.6483126045373	40247457.70778041	56	energy	CountryB
6978.392753159248	51790523.69870846	2193	energy	CountryB
5539.378689693089	91782970.97578633	5012	energy	CountryB
437.35712333391166	18742052.95440593	48	energy	CountryB
5042.253725723967	42839186.519131534	1021	energy	CountryA
1834.0323647673317	32486679.721572176	1253	energy	CountryB
2318.1040780758294	52021759.7905224	506	energy	CountryB
3822.8028397530884	53552295.24786727	1813	energy	CountryB
3647.496176276568	31070032.582104657	795	energy	CountryB
6118.719011496838	41326961.18001847	3130	energy	CountryB
148.97050129575155	32980757.90102048	46	energy	CountryC
4029.680658195388	56208898.91038294	1016	energy	CountryB
2434.2577914125945	27102508.616186507	922	energy	CountryB
5314.080871410437	80584053.03949222	2678	energy	CountryA
1964.8482669979558	47602357.49849949	102	energy	CountryC
600.9215499722243	17914459.8305735	197	energy	CountryA
468.5329562597958	39241979.68522632	222	energy	CountryB
675.3661919262624	32645122.687798742	202	energy	CountryB
290.7996720239512	26983352.001989674	145	energy	CountryA
1938.9107751111292	52857135.50859316	678	energy	CountryA
4173.111700060888	51955136.9835708	372	energy	CountryB
4425.074098648555	43218894.21642965	824	energy	CountryB
2635.291347182337	37396488.847875416	324	energy	CountryC
7827.902578261026	95344351.44923897	6051	energy	CountryC
5933.667715576978	97174385.50622195	4279	energy	CountryB
2077.2752939927755	31353066.937982425	570	energy	CountryA
395.54593749374226	37970551.7920753	99	energy	CountryA
5092.367533651476	52174385.11543791	1764	energy	CountryA
1296.4183150544302	45807475.6055939	756	energy	CountryB
4583.440619680718	37172243.76146789	767	energy	CountryB
3505.868360311398	33021269.006928362	471	energy	CountryC
8969.612264047439	60424292.86339469	3263	energy	CountryA
4073.313015164438	43179335.52707681	1074	energy	CountryA
3370.9714435525157	37216583.83687599	400	energy	CountryB
7110.085564251591	89684185.54244706	2097	energy	CountryC
566.7233479898905	35850701.739249036	129	energy	CountryB
1875.3274876439618	28368995.41997643	501	energy	CountryA
2158.4740350576926	43281814.873391934	857	energy	CountryA
7799.180586236348	43747972.978375115	1858	energy	CountryB
2631.5550396720387	40288989.96308379	1487	energy	CountryA
117.79067204352623	18414388.645287085	28	energy	CountryB
5682.6013655593115	36393054.350722395	890	energy	CountryA
4652.645926610389	36887179.26593427	1635	energy	CountryB
417.5840183211126	35643908.20964074	210	energy	CountryB
3828.109392406348	39932528.223359555	353	energy	CountryC
7899.752330482027	44223022.73256618	1685	energy	CountryC
7891.13429645226	51079086.18504378	1596	energy	CountryA
3969.7595600914347	49384649.831930116	2574	energy	CountryA
405.7083955867274	25270664.760497	252	energy	CountryB
748.9633411306575	24196587.15139013	200	energy	CountryA
1964.63254904124	48389818.60443731	905	energy	CountryB
3717.103171309897	41086297.696072385	1638	energy	CountryA
5028.405291991806	72120095.7723404	1253	energy	CountryA
5320.532843248515	46092467.81982742	1989	energy	CountryB
3740.275159504259	25571589.682322253	1594	energy	CountryA
5239.92744350582	42157484.64350605	3203	energy	CountryB
7038.051944636979	61362965.93600239	1568	energy	CountryB
1226.3830453955613	48787311.990365535	31	energy	CountryB
453.6828981895528	37530530.90226754	168	energy	CountryC
6963.987290043586	68753763.45495681	2678	energy	CountryB
3485.5052928286755	64401608.067623645	1270	energy	CountryC
11074.979692886118	77670068.70386733	3936	energy	CountryA
2637.6788103066524	25531786.407426804	791	energy	CountryB
7835.200909488367	87848150.29891546	4987	energy	CountryC
1612.1353840590818	15948268.905344937	358	energy	CountryA
4395.416577415707	63134278.98307577	1535	energy	CountryB
459.74906671036024	22977475.237145226	135	energy	CountryB
6674.178045999657	62470649.327852614	2732	energy	CountryA
4178.772825368909	80042560.61208248	4257	energy	CountryB
283.24318302602614	35165338.46048572	63	energy	CountryB
2871.095269890544	36212169.32024514	270	energy	CountryB
7013.884032803893	48919045.21657548	3131	energy	CountryB
5984.994501441652	78365125.07297684	427	energy	CountryB
1946.8750192963157	47679444.102128714	438	energy	CountryC
5268.849061885381	41200223.41589157	293	energy	CountryB
4660.098605901675	36846453.41176476	453	energy	CountryA
5759.877358508731	45795900.821224324	287	energy	CountryB
5308.213275336202	52191238.73023817	641	energy	CountryC
6283.8120869841105	46157457.9179744	1493	energy	CountryB
2733.567328815333	52924183.535623305	1780	energy	CountryC
1793.7613522755228	44376280.39502257	497	energy	CountryB
9105.449558847693	46909543.46528573	2738	energy	CountryC
4180.755436416235	51342282.18164782	1486	energy	CountryB
2722.7286103336005	66335760.856751636	1106	energy	CountryB
1464.0250782357894	22699360.652979918	416	energy	CountryB
7315.656049579251	57712922.3715242	2850	energy	CountryB
3273.441131861993	52570625.810307935	1734	energy	CountryB
3408.183320439515	69091506.85539883	1506	energy	CountryA
70.2327466801944	33508106.90929365	17	energy	CountryA
3611.2970607551933	68501371.63290513	1582	energy	CountryA
3266.1260792422872	18726657.675253447	765	energy	CountryA
683.3517536257928	39895948.83515394	167	energy	CountryB
2772.8608803486395	39997491.0125396	661	energy	CountryB
6395.123063710988	79435622.48188016	1617	energy	CountryB
2490.6951405885343	44032666.73865677	784	energy	CountryC
3224.1256173880993	66169524.678958714	979	energy	CountryB
3220.448616487414	51672167.71021351	1319	energy	CountryB
4454.874396852382	25712847.199906662	2040	energy	CountryB
1673.1896442188793	33911615.95014782	337	energy	CountryA
2723.707482480259	37931693.8417654	631	energy	CountryA
1556.9536606157321	11622809.267504744	179	energy	CountryB
4398.828116558126	38888152.70912052	1750	energy	CountryB
2508.913780974956	28565918.255944353	905	energy	CountryA
1222.4854766474298	35309623.53507128	390	energy	CountryB
9095.394091988808	64000763.732302904	3641	energy	CountryB
241.55173281321868	17892633.172227424	139	energy	CountryA
3966.6973832838175	31910161.22634576	486	energy	CountryB
5811.1477811140485	44461409.982705966	673	energy	CountryA
8155.684229789341	42379661.28629996	927	energy	CountryB
4391.15947739933	50576142.45110853	400	energy	CountryC
1813.9434176102845	38676261.16856174	519	energy	CountryB
8433.645882469727	81900684.52460456	1896	energy	CountryB
1505.3911591363153	27651270.389557026	269	energy	CountryB
1607.8105237815182	24708913.28184956	417	energy	CountryC
2805.2412562947948	51555240.47041413	659	energy	CountryC
86.58877103112718	34680044.356189586	38	energy	CountryC
1454.6630494460067	24882010.86074482	342	energy	CountryB
5266.500038529493	32480217.973824583	1808	energy	CountryB
9188.78572962803	106361464.04805587	2497	energy	CountryB
5234.94020475853	55816220.9523713	3225	energy	CountryB
6065.682845002661	113143258.59329258	1386	energy	CountryA
1212.0584330587506	35073388.0976225	368	energy	CountryC
1175.6748209016653	32545017.719201453	135	energy	CountryC
6060.164549802112	41869568.01623455	2523	energy	CountryB
5875.307952133075	57539242.82723658	210	energy	CountryB
2433.2860469709567	16048655.560483536	1494	energy	CountryA
4057.5231305619154	63512812.87794235	3701	energy	CountryB
431.825943665051	22288253.760322247	296	energy	CountryA
7799.168147279531	71078561.67518175	5972	energy	CountryA
680.2499308548299	42690150.74668449	344	energy	CountryB
3254.1827278871797	65947120.140588105	674	energy	CountryA
4055.517015189689	31706815.07921416	64	energy	CountryA
3465.3841963803607	37785823.70187339	668	energy	CountryC
2263.9003595316217	27611122.17598229	463	energy	CountryB
6485.677838347965	85826691.35430454	3465	energy	CountryB
2914.3387045568916	55860348.827510074	624	energy	CountryB
6536.11927330778	78103849.87236094	2627	energy	CountryA
3142.4171149230556	44289366.51349942	1720	energy	CountryC
437.86480938229215	6893165.671293344	114	energy	CountryA
3705.276549251435	56193232.171238	1366	energy	CountryC
1035.8768225452588	32934881.291881427	479	energy	CountryA
2224.480209678633	50715825.11835141	929	energy	CountryB
3743.573987875009	40700607.81266078	820	energy	CountryB
2309.010682651195	16980337.15941774	596	energy	CountryA
3148.491944866783	36253819.1373554	2507	energy	CountryB
7156.267942766323	30018257.602326132	320	energy	CountryA
160.25147264122552	15517988.704392109	35	energy	CountryA
5783.490459910289	19545717.311942942	3352	energy	CountryA
6103.0634766616495	52361367.58617409	1245	energy	CountryA
1919.7453193188285	43464853.549024	897	energy	CountryB
4561.648221652948	95354900.0355855	2562	energy	CountryA
5060.786201262219	44273760.29974158	1853	energy	CountryA
2930.2489912483593	32863942.50565001	700	energy	CountryB
4661.5779352881145	47845537.50678113	637	energy	CountryB
2139.496030445138	53499390.77544989	235	energy	CountryA
2238.4989215527235	59432003.36017334	464	energy	CountryA
2151.839489610396	31822896.684766	756	energy	CountryA
6858.915900655266	34082681.149143904	5622	energy	CountryB
7102.442450197341	46183860.14010799	3371	energy	CountryC
9939.920838417465	41180295.23551905	3202	energy	CountryA
1301.6263446237213	25996789.088411205	306	energy	CountryC
5780.181606459494	91744332.94692224	1860	energy	CountryC
3054.08768462609	46270656.60003578	608	energy	CountryB
1922.405302840175	27239074.50774429	575	energy	CountryB
2418.841585584797	71662163.75387898	247	energy	CountryB
3166.0671885250295	33059191.92047698	1255	energy	CountryA
934.5612088563948	30864283.558075495	505	energy	CountryA
4952.801123194427	58362395.79752314	1175	energy	CountryB
3453.0881164131342	27920421.530041263	2293	energy	CountryB
4777.79902033475	80171155.15398827	1760	energy	CountryB
5002.743401417879	131384040.29575819	1790	energy	CountryB
268.2561511251388	22382294.569656894	35	energy	CountryA
4661.119358762502	44215079.38376955	2322	energy	CountryB
4750.310648323855	35481364.29305226	458	energy	CountryA
2432.036081590385	33773716.413841024	1443	energy	CountryA
1901.9241793365197	28753755.07569233	539	energy	CountryA
1529.020126565625	33667365.70537408	522	energy	CountryB
3900.8718330973716	45557496.788916826	1742	energy	CountryA
3307.0694182355855	29092050.58491549	985	energy	CountryA
3394.9196979787876	65584119.18901183	517	energy	CountryB
7178.6786918997095	60280061.443448745	410	energy	CountryA
4976.937737913574	26849482.514285937	1384	energy	CountryB
3587.2681232600626	32724288.893220402	1345	energy	CountryB
920.2939811661174	26402611.311464507	6	energy	CountryB
10113.043645481699	94775411.12235929	1493	energy	CountryB
2857.4482695848737	47382867.50131756	1938	energy	CountryA
6605.925891514837	75684680.18498103	2275	energy	CountryB
2562.2183718608208	58008043.627253145	649	energy	CountryC
418.90090663956516	22076120.041724704	234	energy	CountryA
4838.912995659531	52732665.317293614	1432	energy	CountryA
2840.421720466352	45681003.28116938	2469	energy	CountryB
3538.494505785895	40541000.86795972	464	energy	CountryC
2250.670436180354	47531904.19289931	399	energy	CountryA
5692.953910880137	68231072.48920602	1511	energy	CountryA
1625.5555396413938	34015658.57446983	387	energy	CountryB
1138.3953441531012	18544086.936201673	450	energy	CountryA
9032.369481738559	60931461.12981198	2837	energy	CountryA
6081.984795193087	49956546.93340887	1867	energy	CountryB
1430.5997738924032	5364575.565135254	333	energy	CountryB
4584.146513727178	53854909.5255232	1754	energy	CountryB
874.524792674498	38720726.54136911	344	energy	CountryA
918.3133133989145	39741470.879075564	245	energy	CountryC
7517.464569842271	49888796.535089165	3662	energy	CountryB
2876.378710532599	19840384.881663468	1938	energy	CountryC
281.4175385934127	36890811.69575331	97	energy	CountryA
8798.970032457943	54971774.97830956	1534	energy	CountryB
1255.3703248223092	27295394.087410405	785	energy	CountryC
132.22815642948308	44830818.370727666	73	energy	CountryC
3575.8079015547014	67944087.30998407	2668	energy	CountryA
1744.3172534410255	32391341.565864153	392	energy	CountryB
1438.1641800583477	44734187.06623566	317	energy	CountryB
4518.823704515213	39126018.26263709	2833	energy	CountryA
4014.9482858718675	32276674.25037209	1218	energy	CountryC
4710.151364762573	51129764.45395094	3224	energy	CountryB
1810.5094973871383	44266244.00023479	844	energy	CountryB
3137.8171455553215	37667089.13844499	405	energy	CountryB
223.59259610654863	37599339.151429266	47	energy	CountryC
4670.181530493289	39133592.41102623	611	energy	CountryB
2995.5591243998356	49703321.47648126	616	energy	CountryA
7620.142986987798	61768735.98478733	4214	energy	CountryC
862.0334486708025	25617632.54552579	157	energy	CountryB
2551.620845812733	17765461.99229063	1174	energy	CountryA
1021.2103882005281	34223532.06190663	684	energy	CountryB
3334.8904058621674	30618418.23715397	1061	energy	CountryB
646.1668224773084	17191074.79963797	264	energy	CountryA
9807.679881665888	85148545.56138918	5147	energy	CountryB
641.652480959428	11686666.249203108	127	energy	CountryB
2500.9129358291257	33410867.151949745	664	energy	CountryB
777.2447695435176	46399476.64116945	175	energy	CountryB
5442.494981093027	54270815.603939965	1162	energy	CountryB
8274.144617001359	56009487.40687769	4292	energy	CountryA
7494.152184027126	94555845.77671662	1035	energy	CountryA
3674.2661863818425	18044847.90145322	481	energy	CountryB
5624.628371535194	109708442.4004803	2278	energy	CountryB
6255.410026381074	43812067.65016458	1597	energy	CountryB
3177.6542400069393	33582692.39306558	913	energy	CountryB
3478.2344269101427	35626486.485833205	644	energy	CountryA
1814.4510686295862	39531685.34592456	375	energy	CountryB
4405.370801774729	52758868.934982225	724	energy	CountryA
1968.8306999218296	22301863.43210742	1004	energy	CountryB
291.36459667701456	25265981.419301268	57	energy	CountryB
4627.549122223085	77587948.04466116	1301	energy	CountryB
2438.8823368801845	56398203.572563574	488	energy	CountryC
2982.035271766441	46537553.34681225	1327	energy	CountryB
179.33517202681287	20498835.323947538	91	energy	CountryA
1370.674271631976	21430923.090133984	513	energy	CountryB
3830.6383536765807	62267193.56631331	1114	energy	CountryC
4213.920301411197	48106760.564389125	438	energy	CountryA
2804.03258403745	39375171.768282145	404	energy	CountryA
10166.17763070582	40045701.565685734	6778	energy	CountryA
6101.151448846868	34807273.09797954	1426	energy	CountryB
4214.4333518426565	40925151.45534296	615	energy	CountryB
6312.8000002824365	80750602.81562427	1415	energy	CountryB
2201.27710816997	35607361.79457897	902	energy	CountryB
5406.709011493402	68335417.27510452	1539	energy	CountryB
5387.713071354168	58630437.20532806	1934	energy	CountryA
69.91321088632776	22954979.349806167	10	energy	CountryB
1027.6154485747372	45994077.90841154	342	energy	CountryA
3801.140966870137	50653391.71303053	1648	energy	CountryB
7109.202256316239	49017600.798080444	2067	energy	CountryA
3137.905368986844	42537544.23614917	1678	energy	CountryB
5928.077808926682	28689099.58257268	4648	energy	CountryA
8435.540947724123	54699105.346395634	1968	energy	CountryB
2417.681165165625	32505139.494413085	804	energy	CountryC
5901.314716780742	55105820.394014515	2	energy	CountryA
7421.098872242903	40570516.04653807	1921	energy	CountryA
2311.1405120305412	42754951.75839223	383	energy	CountryB
6343.284795114939	26353780.62578349	951	energy	CountryB
2900.432941560672	35494892.428103596	1740	energy	CountryA
640.0174518750946	31269120.660765164	447	energy	CountryB
2710.5331855725854	45952664.367915675	509	energy	CountryA
770.761244395442	4965727.198124623	137	energy	CountryA
6429.70822350838	43479827.33381117	939	energy	CountryC
2939.349415758227	36913367.70704532	338	energy	CountryB
5522.0024233324475	47575816.88418173	4127	energy	CountryB
4074.0384106328847	42521008.83241133	2999	energy	CountryB
3600.363774277668	71764450.9275622	289	energy	CountryC
4632.56128192325	58799434.99308788	1717	energy	CountryB
4542.9987881674	48842751.54986498	1736	energy	CountryB
406.97184945336903	31025912.873372473	162	energy	CountryB
3255.922928174123	53589126.43217103	540	energy	CountryA
5854.093865770994	57296614.84474671	2112	energy	CountryA
6889.884263476286	94558355.88790455	4061	energy	CountryA
7499.44397838992	107058697.88569391	3616	energy	CountryB
5304.734773761128	34607603.48055217	1501	energy	CountryA
3243.2522641094147	43194757.560534246	850	energy	CountryB
1339.1486268560627	13681170.2851801	190	energy	CountryA
3207.555203278579	27822125.1640595	1587	energy	CountryB
4143.126313149454	49852680.78819302	2969	energy	CountryB
184.71920787687395	28905733.5049519	129	energy	CountryC
7198.299561637186	80448108.76023182	4639	energy	CountryB
2790.0720786780084	31878089.926394574	687	energy	CountryB
1116.0452927158583	14303851.49975756	574	energy	CountryB
6731.57524877799	35554069.34654849	3667	energy	CountryB
6395.2050872121035	48646854.30116819	4969	energy	CountryB
1987.5149110519149	66425455.32602964	150	energy	CountryB
3175.4501813073653	23281896.393559538	1077	energy	CountryC
3020.8237103691363	47291206.53423184	828	energy	CountryA
5266.970142961867	25134903.03951578	681	energy	CountryA
1565.7996732159936	39331608.24234449	214	energy	CountryB
2608.489662083863	31217169.291091803	906	energy	CountryA
8619.256259830549	80496922.2247238	2117	energy	CountryB
2611.9797583227983	46964739.54667674	929	energy	CountryB
2285.5471693888094	29277900.476357684	1459	energy	CountryC
2249.9066977089897	17456245.27978307	52	energy	CountryA
5183.2337256415085	66438154.19791165	469	energy	CountryB
5512.662891922144	52179262.29958677	1090	energy	CountryB
6438.665677897034	93036531.71596375	2117	energy	CountryA
3394.351902854732	30189438.82849667	1224	energy	CountryA
2733.3982328933353	17786512.349273067	656	energy	CountryB
2730.1868776376346	44312191.89601684	2171	energy	CountryB
3414.32812414464	47508817.457200855	1098	energy	CountryB
6613.538210057379	41422914.6310502	1696	energy	CountryB
2452.8198922833453	51918052.20093311	668	energy	CountryA
3764.441653516888	54195956.02842023	413	energy	CountryB
6755.882683743305	74625320.32039271	1745	energy	CountryB
4592.690470233947	67161813.36583069	658	energy	CountryB
3320.2628679954823	33187267.737743042	2055	energy	CountryB
6190.8526972010895	30290234.16592453	492	energy	CountryB
1879.3588411618475	51098305.21587798	696	energy	CountryC
1496.083420942305	21938443.83332885	159	energy	CountryB
140.4759937724575	35067637.59063367	39	energy	CountryB
2090.571275400134	57155726.057374224	995	energy	CountryB
533.4010106421974	45467745.600663364	244	energy	CountryC
5760.440710884344	61677224.88259928	3524	energy	CountryB
5834.600014246673	50541342.32669969	3099	energy	CountryA
8977.840060608632	64123664.7106539	3029	energy	CountryA
5847.441454931364	47923556.85321653	853	energy	CountryC
3768.5864042661397	51479427.44075233	812	energy	CountryB
3859.126378941617	30653748.824469283	513	energy	CountryB
4552.177717716129	68471785.3954045	2062	energy	CountryC
2771.7842467041555	21970647.772837125	690	energy	CountryA
4099.942686060347	37552234.9941822	1492	energy	CountryB
5228.326156754356	89153065.10520744	2639	energy	CountryC
3928.071840948437	41167622.348785564	480	energy	CountryB
954.464604723225	23271555.10191179	659	energy	CountryB
970.4602967769522	37343567.63845678	190	energy	CountryA
556.49783637171	29582025.50655017	271	energy	CountryB
6082.122020889585	53778038.21698388	2213	energy	CountryB
2268.370741757765	83302773.79324764	887	energy	CountryB
4378.920290876076	68440471.43066418	1869	energy	CountryC
3300.896756800072	18264844.880232085	1471	energy	CountryB
4206.458792150523	36209400.95831229	1634	energy	CountryC
2414.273907447504	46191926.79939978	104	energy	CountryB
2233.070455860124	38305206.658097915	764	energy	CountryB
8477.91228690735	66642528.77358066	505	energy	CountryA
3037.5937041809493	47220545.881321795	1829	energy	CountryB
5182.018660044449	78137562.53027757	1553	energy	CountryC
3130.837865192205	26186007.872747093	446	energy	CountryA
3395.2740412017456	52547227.31465408	1188	energy	CountryA
4648.359275488512	22824133.489929438	1888	energy	CountryC
6295.246201068685	38457389.72418748	819	energy	CountryA
9737.807568621287	100146008.14209342	7646	energy	CountryB
2477.7040867939204	13831.538344008099	960	information_service	CountryA
1439.8171801489018	15401.120917429922	444	information_service	CountryB
1054.579640013551	14378.943865361016	322	information_service	CountryB
975.017262988413	7959.789839896088	242	information_service	CountryA
1002.5155585899658	9864.453858781966	452	information_service	CountryB
863.6911396206904	8810.487895669823	195	information_service	CountryB
1233.0456971807344	17828.125318204897	891	information_service	CountryC
499.3428415619992	6367.192957225941	274	information_service	CountryB
937.5042877131325	2869.233021477047	67	information_service	CountryB
1268.7598410026517	15587.417161480476	834	information_service	CountryA
1394.9735933006893	14588.683964438005	453	information_service	CountryB
1179.2708591139324	7723.827486006034	377	information_service	CountryB
2340.064569460457	22248.04221296148	578	information_service	CountryB
1641.3865901442646	11812.364106513101	434	information_service	CountryB
1403.9093857145772	12361.76566214447	427	information_service	CountryC
620.5002454762516	5256.158022210125	121	information_service	CountryB
1028.081657817837	8433.06430985227	623	information_service	CountryB
1049.8912002939426	19078.248448218354	460	information_service	CountryA
1222.7695473703302	20931.252627404567	53	information_service	CountryA
523.8356575299655	7962.920360476278	263	information_service	CountryA
1016.8609037138774	12425.839215624086	592	information_service	CountryB
2947.6544403403323	20321.537816632102	822	information_service	CountryB
1081.0678095056387	14501.998975736706	572	information_service	CountryB
934.4511299898375	7733.309270907249	291	information_service	CountryA
392.4182355894835	6488.128960537975	63	information_service	CountryB
1457.4222693480842	14336.197230467853	116	information_service	CountryC
1813.1222049995936	10519.921773263552	444	information_service	CountryA
346.51655942320485	9600.493977791997	53	information_service	CountryB
312.82980621223896	2798.590455916	43	information_service	CountryA
728.7131389144283	10903.236390135764	89	information_service	CountryB
1227.9598856043324	14830.401344377504	311	information_service	CountryA
1776.8490175154811	16136.595682579702	1408	information_service	CountryC
186.96170678102828	4948.919177047141	40	information_service	CountryB
379.79814513785766	6151.623530856144	65	information_service	CountryA
598.952873855583	10306.868540140049	308	information_service	CountryB
1248.7887250930642	9398.458894569452	347	information_service	CountryC
1166.9419143369148	15505.726165484859	263	information_service	CountryA
280.42194675466897	4288.368912667354	66	information_service	CountryB
1485.6140967273013	15152.283738338196	442	information_service	CountryA
3622.0915002058814	31148.231812541188	1948	information_service	CountryA
304.9789366530042	9241.629159409435	117	information_service	CountryB
